"Subject_ID","Activity","Measurement","M_Estimate","Average_Measurement"
7,"Walking_Upstairs","fBodyGyro","mean",-0.453319958627451
7,"Walking_Upstairs","fBodyGyro","std",-0.447221488941176
7,"Walking_Upstairs","tBodyAcc","mean",0.0257911112379085
7,"Walking_Upstairs","tBodyAcc","std",-0.255566007546405
7,"Walking_Upstairs","tBodyAccAngleGravity","mean",0.0175799693921569
7,"Walking_Upstairs","tBodyAccJerk","mean",0.0238593623686275
7,"Walking_Upstairs","tBodyAccJerk","std",-0.514286382614379
7,"Walking_Upstairs","tBodyAccJerkAngleGravity","mean",0.0140026345745098
7,"Walking_Upstairs","tBodyAccJerkMag","mean",-0.458695232352941
7,"Walking_Upstairs","tBodyAccJerkMag","std",-0.471265710980392
7,"Walking_Upstairs","tBodyAccMag","mean",-0.198074437978431
7,"Walking_Upstairs","tBodyAccMag","std",-0.33474460745098
7,"Walking_Upstairs","tBodyGyro","mean",-0.000677552083202615
7,"Walking_Upstairs","tBodyGyro","std",-0.428610036352941
7,"Walking_Upstairs","tBodyGyroAngleGravity","mean",0.106104406862745
7,"Walking_Upstairs","tBodyGyroJerk","mean",-0.0687792483372549
7,"Walking_Upstairs","tBodyGyroJerk","std",-0.656746858169935
7,"Walking_Upstairs","tBodyGyroJerkAngleGravity","mean",-0.117697297115686
7,"Walking_Upstairs","tBodyGyroJerkMag","mean",-0.661969771960784
7,"Walking_Upstairs","tBodyGyroJerkMag","std",-0.67642807254902
7,"Walking_Upstairs","tBodyGyroMag","mean",-0.239099165627451
7,"Walking_Upstairs","tBodyGyroMag","std",-0.418144852156863
7,"Walking_Upstairs","tGravityAcc","mean",0.0580653020915033
7,"Walking_Upstairs","tGravityAcc","std",-0.918091072810458
7,"Walking_Upstairs","tGravityAccMag","mean",-0.198074437978431
7,"Walking_Upstairs","tGravityAccMag","std",-0.33474460745098
8,"Laying","AngleGravity","mean",-0.153323058765432
8,"Laying","fBodyAcc","mean",-0.949874913888889
8,"Laying","fBodyAcc","std",-0.934169517604938
8,"Laying","fBodyAccJerk","mean",-0.970366390061728
8,"Laying","fBodyAccJerk","std",-0.97461000537037
8,"Laying","fBodyAccMag","mean",-0.932279645518518
8,"Laying","fBodyAccMag","std",-0.917257979425926
8,"Laying","fBodyBodyAccJerkMag","mean",-0.961792852407407
8,"Laying","fBodyBodyAccJerkMag","std",-0.963791094259259
8,"Laying","fBodyBodyGyroJerkMag","mean",-0.968403945925926
8,"Laying","fBodyBodyGyroJerkMag","std",-0.971793279814815
8,"Laying","fBodyBodyGyroMag","mean",-0.944528950555556
8,"Laying","fBodyBodyGyroMag","std",-0.93678697
8,"Laying","fBodyGyro","mean",-0.96092542845679
8,"Laying","fBodyGyro","std",-0.962944932716049
8,"Laying","tBodyAcc","mean",0.0459269146360494
8,"Laying","tBodyAcc","std",-0.936807943259259
8,"Laying","tBodyAccAngleGravity","mean",-0.0244904310703704
8,"Laying","tBodyAccJerk","mean",0.0314135756795062
8,"Laying","tBodyAccJerk","std",-0.971953856296296
8,"Laying","tBodyAccJerkAngleGravity","mean",-0.0219448739555556
8,"Laying","tBodyAccJerkMag","mean",-0.97314748962963
8,"Laying","tBodyAccJerkMag","std",-0.962954517222222
8,"Laying","tBodyAccMag","mean",-0.935308633888889
8,"Laying","tBodyAccMag","std",-0.91325033
8,"Laying","tBodyGyro","mean",0.0181348351932099
8,"Laying","tBodyGyro","std",-0.961611052654321
8,"Laying","tBodyGyroAngleGravity","mean",0.0106333070925926
8,"Laying","tBodyGyroJerk","mean",-0.0716102810932099
8,"Laying","tBodyGyroJerk","std",-0.977237244320988
8,"Laying","tBodyGyroJerkAngleGravity","mean",0.0137316829166667
8,"Laying","tBodyGyroJerkMag","mean",-0.978438191296296
8,"Laying","tBodyGyroJerkMag","std",-0.969029111666667
8,"Laying","tBodyGyroMag","mean",-0.924253348518518
8,"Laying","tBodyGyroMag","std",-0.932470764444444
8,"Laying","tGravityAcc","mean",0.301274645987654
8,"Laying","tGravityAcc","std",-0.939566497395062
8,"Laying","tGravityAccMag","mean",-0.935308633888889
8,"Laying","tGravityAccMag","std",-0.91325033
8,"Sitting","AngleGravity","mean",-0.290761497976812
8,"Sitting","fBodyAcc","mean",-0.961599634637681
8,"Sitting","fBodyAcc","std",-0.945325515507246
8,"Sitting","fBodyAccJerk","mean",-0.982731228768116
8,"Sitting","fBodyAccJerk","std",-0.985379247826087
8,"Sitting","fBodyAccMag","mean",-0.947981783478261
8,"Sitting","fBodyAccMag","std",-0.93172124
8,"Sitting","fBodyBodyAccJerkMag","mean",-0.980932292391304
8,"Sitting","fBodyBodyAccJerkMag","std",-0.97932021173913
8,"Sitting","fBodyBodyGyroJerkMag","mean",-0.987730604130435
8,"Sitting","fBodyBodyGyroJerkMag","std",-0.986147262608696
8,"Sitting","fBodyBodyGyroMag","mean",-0.965806789347826
8,"Sitting","fBodyBodyGyroMag","std",-0.953251156521739
8,"Sitting","fBodyGyro","mean",-0.97352962557971
8,"Sitting","fBodyGyro","std",-0.972298662898551
8,"Sitting","tBodyAcc","mean",0.0521016391971015
8,"Sitting","tBodyAcc","std",-0.948637059876812
8,"Sitting","tBodyAccAngleGravity","mean",0.0119896311543478
8,"Sitting","tBodyAccJerk","mean",0.0204717736782029
8,"Sitting","tBodyAccJerk","std",-0.983753055652174
8,"Sitting","tBodyAccJerkAngleGravity","mean",-0.0175702777717391
8,"Sitting","tBodyAccJerkMag","mean",-0.986061512173913
8,"Sitting","tBodyAccJerkMag","std",-0.980667377391304
8,"Sitting","tBodyAccMag","mean",-0.952139704347826
8,"Sitting","tBodyAccMag","std",-0.929943615630435
8,"Sitting","tBodyGyro","mean",-0.0262145804637681
8,"Sitting","tBodyGyro","std",-0.971882766014493
8,"Sitting","tBodyGyroAngleGravity","mean",0.0121244455695652
8,"Sitting","tBodyGyroJerk","mean",-0.0590518753768116
8,"Sitting","tBodyGyroJerk","std",-0.989127443188406
8,"Sitting","tBodyGyroJerkAngleGravity","mean",-0.0380769897826087
8,"Sitting","tBodyGyroJerkMag","mean",-0.991807428043478
8,"Sitting","tBodyGyroJerkMag","std",-0.986756670869565
8,"Sitting","tBodyGyroMag","mean",-0.93268224326087
8,"Sitting","tBodyGyroMag","std",-0.953001632173913
8,"Sitting","tGravityAcc","mean",0.445481393543478
8,"Sitting","tGravityAcc","std",-0.946565200021739
8,"Sitting","tGravityAccMag","mean",-0.952139704347826
8,"Sitting","tGravityAccMag","std",-0.929943615630435
8,"Standing","AngleGravity","mean",-0.201584294814815
8,"Standing","fBodyAcc","mean",-0.962877299259259
8,"Standing","fBodyAcc","std",-0.948386812098765
8,"Standing","fBodyAccJerk","mean",-0.981561368950617
8,"Standing","fBodyAccJerk","std",-0.984487187098765
8,"Standing","fBodyAccMag","mean",-0.953746070740741
8,"Standing","fBodyAccMag","std",-0.938628186322222
8,"Standing","fBodyBodyAccJerkMag","mean",-0.979745872037037
8,"Standing","fBodyBodyAccJerkMag","std",-0.979135440925926
8,"Standing","fBodyBodyGyroJerkMag","mean",-0.983709233333333
8,"Standing","fBodyBodyGyroJerkMag","std",-0.981832336296296
8,"Standing","fBodyBodyGyroMag","mean",-0.964564224074074
8,"Standing","fBodyBodyGyroMag","std",-0.954119826296296
8,"Standing","fBodyGyro","mean",-0.97259506654321
8,"Standing","fBodyGyro","std",-0.97274431654321
8,"Standing","tBodyAcc","mean",0.0528982275197531
8,"Standing","tBodyAcc","std",-0.951120034135802
8,"Standing","tBodyAccAngleGravity","mean",0.0258949006127778
8,"Standing","tBodyAccJerk","mean",0.0289149848232099
8,"Standing","tBodyAccJerk","std",-0.982750639938272
8,"Standing","tBodyAccJerkAngleGravity","mean",-0.00820462124444444
8,"Standing","tBodyAccJerkMag","mean",-0.984920797777778
8,"Standing","tBodyAccJerkMag","std",-0.979932239074074
8,"Standing","tBodyAccMag","mean",-0.953762884074074
8,"Standing","tBodyAccMag","std",-0.937187185222222
8,"Standing","tBodyGyro","mean",0.00456998193271605
8,"Standing","tBodyGyro","std",-0.972176582592593
8,"Standing","tBodyGyroAngleGravity","mean",0.0152465735555556
8,"Standing","tBodyGyroJerk","mean",-0.0647083223308642
8,"Standing","tBodyGyroJerk","std",-0.985450917222222
8,"Standing","tBodyGyroJerkAngleGravity","mean",-0.0319347857407407
8,"Standing","tBodyGyroJerkMag","mean",-0.987580587777778
8,"Standing","tBodyGyroJerkMag","std",-0.982460332222222
8,"Standing","tBodyGyroMag","mean",-0.952848496851852
8,"Standing","tBodyGyroMag","std",-0.95322478962963
8,"Standing","tGravityAcc","mean",0.256423456602716
8,"Standing","tGravityAcc","std",-0.954962748333333
8,"Standing","tGravityAccMag","mean",-0.953762884074074
8,"Standing","tGravityAccMag","std",-0.937187185222222
8,"Walking","AngleGravity","mean",-0.0997371935416667
8,"Walking","fBodyAcc","mean",-0.0563470711111111
8,"Walking","fBodyAcc","std",0.00600691014027778
8,"Walking","fBodyAccJerk","mean",-0.197692895294444
8,"Walking","fBodyAccJerk","std",-0.120015719416667
8,"Walking","fBodyAccMag","mean",-0.09521728274375
8,"Walking","fBodyAccMag","std",-0.360818978541667
8,"Walking","fBodyBodyAccJerkMag","mean",-0.123834409766667
8,"Walking","fBodyBodyAccJerkMag","std",-0.276436130125
8,"Walking","fBodyBodyGyroJerkMag","mean",-0.473026230833333
8,"Walking","fBodyBodyGyroJerkMag","std",-0.581240190833333
8,"Walking","fBodyBodyGyroMag","mean",-0.301241848645833
8,"Walking","fBodyBodyGyroMag","std",-0.327459577895833
8,"Walking","fBodyGyro","mean",-0.164898315206944
8,"Walking","fBodyGyro","std",-0.189343987402778
8,"Walking","tBodyAcc","mean",0.049590444211875
8,"Walking","tBodyAcc","std",0.0216959282979167
8,"Walking","tBodyAccAngleGravity","mean",0.0738615334791667
8,"Walking","tBodyAccJerk","mean",0.021208691686875
8,"Walking","tBodyAccJerk","std",-0.135967226611111
8,"Walking","tBodyAccJerkAngleGravity","mean",-0.0331417690625
8,"Walking","tBodyAccJerkMag","mean",-0.0668322430433333
8,"Walking","tBodyAccJerkMag","std",-0.184571053979167
8,"Walking","tBodyAccMag","mean",0.0516786278104167
8,"Walking","tBodyAccMag","std",-0.1804072826
8,"Walking","tBodyGyro","mean",-0.00710572539
8,"Walking","tBodyGyro","std",-0.162217260059028
8,"Walking","tBodyGyroAngleGravity","mean",-0.185503909375
8,"Walking","tBodyGyroJerk","mean",-0.0732143061493056
8,"Walking","tBodyGyroJerk","std",-0.354195140770833
8,"Walking","tBodyGyroJerkAngleGravity","mean",0.045002304125
8,"Walking","tBodyGyroJerkMag","mean",-0.339129269583333
8,"Walking","tBodyGyroJerkMag","std",-0.502957255416667
8,"Walking","tBodyGyroMag","mean",-0.00310243820125
8,"Walking","tBodyGyroMag","std",-0.238746703958333
8,"Walking","tGravityAcc","mean",0.170072105457104
8,"Walking","tGravityAcc","std",-0.962724553541667
8,"Walking","tGravityAccMag","mean",0.0516786278104167
8,"Walking","tGravityAccMag","std",-0.1804072826
8,"Walking_Downstairs","AngleGravity","mean",-0.132610910474737
8,"Walking_Downstairs","fBodyAcc","mean",0.228197578719298
8,"Walking_Downstairs","fBodyAcc","std",0.075876412018421
8,"Walking_Downstairs","fBodyAccJerk","mean",0.164696926576316
8,"Walking_Downstairs","fBodyAccJerk","std",0.120645118385088
8,"Walking_Downstairs","fBodyAccMag","mean",0.301626757315789
8,"Walking_Downstairs","fBodyAccMag","std",-0.156141093578947
8,"Walking_Downstairs","fBodyBodyAccJerkMag","mean",0.331528459921053
8,"Walking_Downstairs","fBodyBodyAccJerkMag","std",0.134734731236842
8,"Walking_Downstairs","fBodyBodyGyroJerkMag","mean",-0.125179586744737
8,"Walking_Downstairs","fBodyBodyGyroJerkMag","std",-0.26298447
8,"Walking_Downstairs","fBodyBodyGyroMag","mean",-0.00036272967368421
8,"Walking_Downstairs","fBodyBodyGyroMag","std",-0.255590314210526
8,"Walking_Downstairs","fBodyGyro","mean",0.00436674676903509
8,"Walking_Downstairs","fBodyGyro","std",-0.205708047042982
8,"Walking_Downstairs","tBodyAcc","mean",0.0515933621061404
8,"Walking_Downstairs","tBodyAcc","std",0.167227553326316
8,"Walking_Downstairs","tBodyAccAngleGravity","mean",-0.0143680611052632
8,"Walking_Downstairs","tBodyAccJerk","mean",0.0138276959859649
8,"Walking_Downstairs","tBodyAccJerk","std",0.174923605470175
8,"Walking_Downstairs","tBodyAccJerkAngleGravity","mean",-0.119465358184211
8,"Walking_Downstairs","tBodyAccJerkMag","mean",0.262628490268421
8,"Walking_Downstairs","tBodyAccJerkMag","std",0.2534082561
8,"Walking_Downstairs","tBodyAccMag","mean",0.176599311818421
8,"Walking_Downstairs","tBodyAccMag","std",0.131337867236842
8,"Walking_Downstairs","tBodyGyro","mean",-0.0190405960518421
8,"Walking_Downstairs","tBodyGyro","std",-0.12122766915614
8,"Walking_Downstairs","tBodyGyroAngleGravity","mean",0.265290535078947
8,"Walking_Downstairs","tBodyGyroJerk","mean",-0.0584052159861404
8,"Walking_Downstairs","tBodyGyroJerk","std",-0.175981663971053
8,"Walking_Downstairs","tBodyGyroJerkAngleGravity","mean",-0.161871531676316
8,"Walking_Downstairs","tBodyGyroJerkMag","mean",-0.126189142894737
8,"Walking_Downstairs","tBodyGyroJerkMag","std",-0.157484866842105
8,"Walking_Downstairs","tBodyGyroMag","mean",0.0993429744078947
8,"Walking_Downstairs","tBodyGyroMag","std",-0.0466291872078947
8,"Walking_Downstairs","tGravityAcc","mean",0.194865106678772
8,"Walking_Downstairs","tGravityAcc","std",-0.928179169561404
8,"Walking_Downstairs","tGravityAccMag","mean",0.176599311818421
8,"Walking_Downstairs","tGravityAccMag","std",0.131337867236842
8,"Walking_Upstairs","AngleGravity","mean",-0.0557716740276423
8,"Walking_Upstairs","fBodyAcc","mean",0.00802354679268293
8,"Walking_Upstairs","fBodyAcc","std",0.087960887802439
8,"Walking_Upstairs","fBodyAccJerk","mean",-0.204242770629268
8,"Walking_Upstairs","fBodyAccJerk","std",-0.27522236040813
8,"Walking_Upstairs","fBodyAccMag","mean",-0.13026451905122
8,"Walking_Upstairs","fBodyAccMag","std",-0.409282851707317
8,"Walking_Upstairs","fBodyBodyAccJerkMag","mean",-0.131850567460976
8,"Walking_Upstairs","fBodyBodyAccJerkMag","std",-0.379266499780488
8,"Walking_Upstairs","fBodyBodyGyroJerkMag","mean",-0.46327057804878
8,"Walking_Upstairs","fBodyBodyGyroJerkMag","std",-0.575733290731707
8,"Walking_Upstairs","fBodyBodyGyroMag","mean",-0.229610952609756
8,"Walking_Upstairs","fBodyBodyGyroMag","std",-0.183325647134146
8,"Walking_Upstairs","fBodyGyro","mean",-0.062482906397561
8,"Walking_Upstairs","fBodyGyro","std",-0.064877651203252
8,"Walking_Upstairs","tBodyAcc","mean",0.0385055061544715
8,"Walking_Upstairs","tBodyAcc","std",0.0994146124422764
8,"Walking_Upstairs","tBodyAccAngleGravity","mean",0.0767267882926829
8,"Walking_Upstairs","tBodyAccJerk","mean",0.0093479603700813
8,"Walking_Upstairs","tBodyAccJerk","std",-0.215495728286179
8,"Walking_Upstairs","tBodyAccJerkAngleGravity","mean",-0.0979335780731707
8,"Walking_Upstairs","tBodyAccJerkMag","mean",-0.141494613465854
8,"Walking_Upstairs","tBodyAccJerkMag","std",-0.228296364146341
8,"Walking_Upstairs","tBodyAccMag","mean",0.121026629195122
8,"Walking_Upstairs","tBodyAccMag","std",-0.227200254219512
8,"Walking_Upstairs","tBodyGyro","mean",-0.0279851609056911
8,"Walking_Upstairs","tBodyGyro","std",-0.0321999919747967
8,"Walking_Upstairs","tBodyGyroAngleGravity","mean",-0.389305120341463
8,"Walking_Upstairs","tBodyGyroJerk","mean",-0.0789247631634146
8,"Walking_Upstairs","tBodyGyroJerk","std",-0.420037674715447
8,"Walking_Upstairs","tBodyGyroJerkAngleGravity","mean",0.0663775281158537
8,"Walking_Upstairs","tBodyGyroJerkMag","mean",-0.400664014146341
8,"Walking_Upstairs","tBodyGyroJerkMag","std",-0.493975031707317
8,"Walking_Upstairs","tBodyGyroMag","mean",0.166447991
8,"Walking_Upstairs","tBodyGyroMag","std",-0.109327923829268
8,"Walking_Upstairs","tGravityAcc","mean",0.125573422147154
8,"Walking_Upstairs","tGravityAcc","std",-0.911291428943089
8,"Walking_Upstairs","tGravityAccMag","mean",0.121026629195122
8,"Walking_Upstairs","tGravityAccMag","std",-0.227200254219512
9,"Laying","AngleGravity","mean",-0.0113287730333333
9,"Laying","fBodyAcc","mean",-0.942383697666667
9,"Laying","fBodyAcc","std",-0.9319296472
9,"Laying","fBodyAccJerk","mean",-0.961432028733333
9,"Laying","fBodyAccJerk","std",-0.964983385933333
9,"Laying","fBodyAccMag","mean",-0.9266042952
9,"Laying","fBodyAccMag","std",-0.921929738394
9,"Laying","fBodyBodyAccJerkMag","mean",-0.9543205856
9,"Laying","fBodyBodyAccJerkMag","std",-0.9550947122
9,"Laying","fBodyBodyGyroJerkMag","mean",-0.9558062546
9,"Laying","fBodyBodyGyroJerkMag","std",-0.9522904702
9,"Laying","fBodyBodyGyroMag","mean",-0.9186053356
9,"Laying","fBodyBodyGyroMag","std",-0.9034005814
9,"Laying","fBodyGyro","mean",-0.941564196533333
9,"Laying","fBodyGyro","std",-0.945069133
9,"Laying","tBodyAcc","mean",0.0437063312326667
9,"Laying","tBodyAcc","std",-0.9331110506
9,"Laying","tBodyAccAngleGravity","mean",0.000991077232
9,"Laying","tBodyAccJerk","mean",0.0308605008332
9,"Laying","tBodyAccJerk","std",-0.962433201666667
9,"Laying","tBodyAccJerkAngleGravity","mean",-0.021817851338
9,"Laying","tBodyAccJerkMag","mean",-0.9633745492
9,"Laying","tBodyAccJerkMag","std",-0.9550268052
9,"Laying","tBodyAccMag","mean",-0.9308684376
9,"Laying","tBodyAccMag","std",-0.91512680016
9,"Laying","tBodyGyro","mean",-0.0237533150986667
9,"Laying","tBodyGyro","std",-0.943486803866667
9,"Laying","tBodyGyroAngleGravity","mean",0.052062224042
9,"Laying","tBodyGyroJerk","mean",-0.0627826614226667
9,"Laying","tBodyGyroJerk","std",-0.9615251458
9,"Laying","tBodyGyroJerkAngleGravity","mean",0.018204470058
9,"Laying","tBodyGyroJerkMag","mean",-0.964524819
9,"Laying","tBodyGyroJerkMag","std",-0.9528015598
9,"Laying","tBodyGyroMag","mean",-0.9071250998
9,"Laying","tBodyGyroMag","std",-0.8985578738
9,"Laying","tGravityAcc","mean",0.0861553368666667
9,"Laying","tGravityAcc","std",-0.954340080333333
9,"Laying","tGravityAccMag","mean",-0.9308684376
9,"Laying","tGravityAccMag","std",-0.91512680016
9,"Sitting","AngleGravity","mean",-0.245058011257333
9,"Sitting","fBodyAcc","mean",-0.9210993856
9,"Sitting","fBodyAcc","std",-0.880839633761333
9,"Sitting","fBodyAccJerk","mean",-0.960376868466667
9,"Sitting","fBodyAccJerk","std",-0.963374910666667
9,"Sitting","fBodyAccMag","mean",-0.8977181972
9,"Sitting","fBodyAccMag","std",-0.8691725114
9,"Sitting","fBodyBodyAccJerkMag","mean",-0.9530504408
9,"Sitting","fBodyBodyAccJerkMag","std",-0.9493949814
9,"Sitting","fBodyBodyGyroJerkMag","mean",-0.9683155878
9,"Sitting","fBodyBodyGyroJerkMag","std",-0.9659970148
9,"Sitting","fBodyBodyGyroMag","mean",-0.9344377378
9,"Sitting","fBodyBodyGyroMag","std",-0.9064712292
9,"Sitting","fBodyGyro","mean",-0.943440185933333
9,"Sitting","fBodyGyro","std",-0.935535618533333
9,"Sitting","tBodyAcc","mean",0.0486438325666667
9,"Sitting","tBodyAcc","std",-0.888123689693333
9,"Sitting","tBodyAccAngleGravity","mean",0.0213074293
9,"Sitting","tBodyAccJerk","mean",0.0260492436616667
9,"Sitting","tBodyAccJerk","std",-0.961067612933333
9,"Sitting","tBodyAccJerkAngleGravity","mean",-0.031930473586
9,"Sitting","tBodyAccJerkMag","mean",-0.964383757
9,"Sitting","tBodyAccJerkMag","std",-0.9517802432
9,"Sitting","tBodyAccMag","mean",-0.8933617176
9,"Sitting","tBodyAccMag","std",-0.8637564342
9,"Sitting","tBodyGyro","mean",-0.0009880221024
9,"Sitting","tBodyGyro","std",-0.9361283698
9,"Sitting","tBodyGyroAngleGravity","mean",0.01983366452
9,"Sitting","tBodyGyroJerk","mean",-0.064191914022
9,"Sitting","tBodyGyroJerk","std",-0.968399561266667
9,"Sitting","tBodyGyroJerkAngleGravity","mean",-0.0944429619
9,"Sitting","tBodyGyroJerkMag","mean",-0.9733641366
9,"Sitting","tBodyGyroJerkMag","std",-0.9663610734
9,"Sitting","tBodyGyroMag","mean",-0.9032355368
9,"Sitting","tBodyGyroMag","std",-0.9066063206
9,"Sitting","tGravityAcc","mean",0.320053928950067
9,"Sitting","tGravityAcc","std",-0.929195496206667
9,"Sitting","tGravityAccMag","mean",-0.8933617176
9,"Sitting","tGravityAccMag","std",-0.8637564342
9,"Standing","AngleGravity","mean",-0.251059793740741
9,"Standing","fBodyAcc","mean",-0.952732999333333
9,"Standing","fBodyAcc","std",-0.943422032518519
9,"Standing","fBodyAccJerk","mean",-0.967022422666667
9,"Standing","fBodyAccJerk","std",-0.970700717185185
9,"Standing","fBodyAccMag","mean",-0.946330171777778
9,"Standing","fBodyAccMag","std",-0.940265546444444
9,"Standing","fBodyBodyAccJerkMag","mean",-0.963242884
9,"Standing","fBodyBodyAccJerkMag","std",-0.963593159555556
9,"Standing","fBodyBodyGyroJerkMag","mean",-0.967491628
9,"Standing","fBodyBodyGyroJerkMag","std",-0.964770799111111
9,"Standing","fBodyBodyGyroMag","mean",-0.929769067777778
